91,31,26
87,18,95
82,46,54
93,83,71
78,77,43
32,34,98
99,48,87
32,39,73
58,44,40
50,58,38
99,33,83
70,95,12
85,36,90
68,30,88
16,28,59
25,10,29
59,83,50
62,66,95
47,95,11
76,24,37
93,83,71
21,42,96
62,18,65
41,59,13
20,46,81
23,99,52
65,33,72
38,12,99
41,68,28
31,43,11
98,11,34
70,95,12
59,58,49
76,62,75
57,61,41
26,42,12
13,30,91
42,56,27
91,31,26
26,42,12
37,54,45
48,99,42
59,45,38
85,36,90
58,40,76
33,80,28
32,13,99
22,49,86
61,41,59
59,81,47
68,77,50
83,11,71
73,98,12
17,69,30
46,31,97
74,32,17
87,30,36
33,28,61
82,66,57
49,61,81
11,81,31
84,47,50
88,83,26
12,58,22
37,75,30
81,76,13
66,80,72
64,98,39
15,29,85
86,22,13
50,58,38
86,61,53
92,55,85
85,36,90
23,29,85
11,81,31
18,68,79
74,32,17
23,61,34
63,37,11
19,17,43
78,32,56
70,95,12
11,81,31
37,24,52
66,79,20
37,54,45
26,78,82
50,58,38
33,80,28
96,87,61
16,28,59
19,17,43
22,49,43
50,58,38
83,11,71
12,30,56
21,14,21
25,74,22
15,28,41
69,61,26
99,96,71
81,29,12
78,32,56
14,98,43
97,13,91
58,40,76
86,61,53
87,18,95
76,59,27
65,48,92
17,69,30
28,97,61
36,14,60
59,83,50
97,13,91
68,30,88
23,99,52
22,49,43
60,64,40
93,37,96
86,22,13
95,36,13
70,95,12
75,29,48
20,35,78
47,95,11
99,33,83
95,36,13
24,96,18
31,18,64
26,73,81
57,61,41
22,49,43
12,30,56
83,11,71
22,22,43
97,56,48
70,35,65
